STATE,COUNTY,TRACT,BLOCK_GROUP,NAME,GEOID,GEOIDbg,bg_2020,B01003_001E,B25003_003E,B25003_002E,B25003_001E,B25038_011E,B25038_010E,B25038_015E,B25038_014E,B25038_013E,B25038_012E,B25038_003E,B25038_002E,B25038_001E,B25038_008E,B25038_007E,B25038_006E,B25038_005E,B25038_004E,B25038_009E,B25056_018E,B25056_019E,B25056_016E,B25056_017E,B25056_014E,B25056_015E,B25056_012E,B25056_013E,B25056_010E,B25056_011E,B25056_026E,B25056_027E,B25056_024E,B25056_025E,B25056_022E,B25056_023E,B25056_020E,B25056_021E,B25056_009E,B25056_008E,B25056_006E,B25056_007E,B25056_004E,B25056_005E,B25056_002E,B25056_003E,B25056_001E,B25074_001E,B25074_003E,B25074_002E,B25074_005E,B25074_004E,B25074_007E,B25074_006E,B25074_009E,B25074_008E,B25074_013E,B25074_012E,B25074_015E,B25074_014E,B25074_017E,B25074_016E,B25074_019E,B25074_018E,B25074_011E,B25074_010E,B25074_025E,B25074_024E,B25074_027E,B25074_026E,B25074_029E,B25074_028E,B25074_021E,B25074_020E,B25074_023E,B25074_022E,B25074_037E,B25074_036E,B25074_039E,B25074_038E,B25074_031E,B25074_030E,B25074_033E,B25074_032E,B25074_035E,B25074_034E,B25074_049E,B25074_048E,B25074_041E,B25074_040E,B25074_043E,B25074_042E,B25074_045E,B25074_044E,B25074_047E,B25074_046E,B25074_051E,B25074_050E,B25074_053E,B25074_052E,B25074_055E,B25074_054E,B25074_057E,B25074_056E,B25074_059E,B25074_058E,B25074_061E,B25074_060E,B25074_063E,B25074_062E,B25074_064E,B25004_005E,B25004_006E,B25004_004E,B25004_003E,B25004_002E,B25004_001E,B25004_008E,B25004_007E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_001E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_010E,B19001_011E,B19001_012E,B19001_013E
36,001,014301,1,Block Group 1; Census Tract 143.01; Albany County; New York,36001014301,360010143011,360010143011,1020.0,57.0,333.0,390.0,33.0,0.0,0.0,0.0,0.0,24.0,21.0,333.0,390.0,83.0,38.0,56.0,117.0,18.0,57.0,0.0,8.0,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,14.0,17.0,25.0,15.0,14.0,390.0,78.0,15.0,59.0,9.0,18.0,0.0,22.0,62.0
36,021,000100,1,Block Group 1; Census Tract 1; Columbia County; New York,36021000100,360210001001,360210001001,1528.0,137.0,445.0,582.0,34.0,38.0,6.0,14.0,7.0,38.0,8.0,445.0,582.0,116.0,56.0,110.0,81.0,74.0,137.0,0.0,13.0,8.0,20.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,137.0,137.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,19.0,14.0,0.0,0.0,25.0,0.0,6.0,0.0,6.0,25.0,55.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,108.0,28.0,0.0,5.0,205.0,64.0,0.0,34.0,40.0,63.0,14.0,6.0,0.0,10.0,38.0,582.0,44.0,22.0,51.0,53.0,25.0,68.0,48.0,66.0
36,021,000100,2,Block Group 2; Census Tract 1; Columbia County; New York,36021000100,360210001002,360210001002,839.0,110.0,313.0,423.0,80.0,21.0,0.0,4.0,0.0,5.0,0.0,313.0,423.0,94.0,23.0,89.0,64.0,43.0,110.0,9.0,5.0,4.0,55.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,110.0,110.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,16.0,9.0,5.0,0.0,5.0,0.0,35.0,0.0,0.0,0.0,0.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,22.0,6.0,15.0,134.0,30.0,0.0,5.0,16.0,19.0,9.0,34.0,26.0,70.0,19.0,423.0,4.0,17.0,4.0,45.0,0.0,41.0,81.0,33.0
36,021,000200,1,Block Group 1; Census Tract 2; Columbia County; New York,36021000200,360210002001,360210002001,845.0,34.0,273.0,307.0,19.0,3.0,0.0,3.0,6.0,3.0,17.0,273.0,307.0,51.0,40.0,49.0,78.0,38.0,34.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,15.0,0.0,0.0,202.0,40.0,0.0,27.0,3.0,25.0,6.0,2.0,3.0,0.0,12.0,307.0,50.0,11.0,45.0,14.0,4.0,43.0,27.0,35.0
36,021,000200,2,Block Group 2; Census Tract 2; Columbia County; New York,36021000200,360210002002,360210002002,906.0,66.0,309.0,375.0,36.0,5.0,0.0,9.0,8.0,8.0,20.0,309.0,375.0,29.0,63.0,61.0,101.0,35.0,66.0,8.0,0.0,3.0,0.0,0.0,9.0,11.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,66.0,66.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,0.0,0.0,8.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,34.0,0.0,0.0,250.0,29.0,0.0,15.0,35.0,7.0,11.0,12.0,12.0,3.0,17.0,375.0,23.0,18.0,31.0,35.0,11.0,29.0,33.0,83.0
36,021,000300,1,Block Group 1; Census Tract 3; Columbia County; New York,36021000300,360210003001,360210003001,704.3493558591,93.9085955179,257.5225402862,351.4311358041,38.8151677188,14.996769345899999,0.0,0.0,3.5286516108,28.2292128864,12.9569980696,265.1201143472,351.4311358041,57.8081452336,47.841223641599996,74.75191194,44.851147164,26.9106882984,85.5698015619,12.3502806378,4.4108145135,0.0,0.0,7.0573032216,0.0,29.993538691799998,4.4108145135,7.0573032216,0.0,0.0,8.821629027,0.0,0.0,0.0,7.9394661243,3.5286516108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7481725349,0.0,85.5698015619,85.5698015619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5254209567,0.0,0.0,0.0,18.5254209567,0.0,12.3502806378,7.9394661243,0.0,0.0,22.9362354702,8.821629027,0.0,32.6400273999,3.5286516108,0.0,0.0,7.9394661243,11.4681177351,11.4681177351,0.0,7.0573032216,7.9394661243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9013893848,20.4506946924,11.6861112528,10.7122686484,137.3118072204,53.561343242,0.0,15.4900776112,32.9164149238,13.5538179098,44.5339731322,0.0,20.3307268647,2.9043895521,0.0,351.4311358041,10.6494283577,0.0,78.4185179067,13.5538179098,16.4582074619,45.5021029829,38.725194028000004,18.3944671633
36,021,000300,2,Block Group 2; Census Tract 3; Columbia County; New York,36021000300,360210003002,360210003002,521.159383024,40.3565217367,217.0028985469,257.3594202836,3.560439564,1.362637364,0.0,6.3956043959999995,0.0,28.351648352,0.0,217.3897637872,257.3594202836,57.6653543312,41.7401574816,22.1220472464,65.6338582704,30.2283464576,39.670329676,0.0,1.362637364,0.307692308,0.0,0.0,0.43956044,0.923076924,0.0,0.0,0.0,0.0,6.835164836,0.0,0.0,0.0,6.0,23.406593408,0.0,0.39560439599999997,0.0,0.0,0.0,0.0,0.0,32.83516484,0.0,39.670329676,39.670329676,0.0,0.351648352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.923076924,6.923076924,0.351648352,0.0,0.43956044,0.0,0.0,1.670329672,0.0,0.0,0.43956044,0.0,0.0,0.0,0.0,0.39560439599999997,0.87912088,0.307692308,0.0,0.0,1.362637364,0.0,0.0,1.406593408,22.0,0.0,0.0,0.0,0.0,0.0,0.0,23.406593408,0.483516484,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1724137935,1.2413793105,0.0,0.0,69.413793104,0.0,0.0,0.49275362300000003,7.1478260869,0.0,1.2811594198,0.3942028984,1.0347826083,6.0,29.0,257.3594202836,57.492753623,12.5913043476,28.4434782607,30.3304347821,1.7739130428,30.9362318837,9.0057971003,41.434782607
36,021,000300,3,Block Group 3; Census Tract 3; Columbia County; New York,36021000300,360210003003,360210003003,861.840616976,122.64347826330001,192.99710145310002,315.6405797164,77.43956043600001,29.637362636000002,0.0,8.604395604,0.0,7.648351648,0.0,192.6102362128,315.6405797164,12.3346456688,32.2598425184,57.877952753600006,67.3661417296,22.771653542400003,123.329670324,0.0,29.637362636000002,6.692307692,0.0,0.0,9.56043956,20.076923076,0.0,0.0,0.0,0.0,18.164835164,0.0,0.0,0.0,0.0,30.593406592,0.0,8.604395604,0.0,0.0,0.0,0.0,0.0,105.16483516000001,0.0,123.329670324,123.329670324,0.0,7.648351648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.076923076,20.076923076,7.648351648,0.0,9.56043956,0.0,0.0,36.329670328,0.0,0.0,9.56043956,0.0,0.0,0.0,0.0,8.604395604,19.12087912,6.692307692,0.0,0.0,29.637362636000002,0.0,0.0,30.593406592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.593406592,10.516483516000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8275862065,25.7586206895,0.0,0.0,91.586206896,0.0,0.0,9.507246377000001,2.8521739131,0.0,24.718840580200002,7.6057971016,19.9652173917,0.0,0.0,315.6405797164,9.507246377000001,11.4086956524,8.5565217393,25.6695652179,34.2260869572,18.0637681163,57.9942028997,85.565217393
36,021,000300,4,Block Group 4; Census Tract 3; Columbia County; New York,36021000300,360210003004,360210003004,971.0996784242,57.2371638166,357.6503667548,414.8875305714,31.4313725504,14.1666666672,0.0,0.0,12.0392156864,0.3137254912,42.0,357.0,414.8875305714,48.0,46.0,108.0,91.0,22.0,57.9509803952,7.1372549024,14.049019608,0.0,0.0,32.0784313728,4.0,0.33333333439999996,0.049019608,0.0784313728,0.0,0.0,0.098039216,0.0,0.0,0.0,0.0882352944,0.0392156864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8529411792,0.0,57.9509803952,57.9509803952,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.20588235359999998,0.0,0.0,15.0,15.2058823536,0.0,4.1372549024,0.0882352944,0.0,12.0,14.2549019616,0.098039216,0.0,16.3627450992,0.0392156864,0.0,0.0,0.0882352944,0.1274509808,0.1274509808,0.0,0.0784313728,14.0882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0782122908,11.0391061454,0.022346368800000002,0.0204841714,87.2625698334,19.102420857,0.0,10.0391198048,10.0831295852,12.0342298292,27.1124694388,12.0,46.0513447438,0.0073349634,18.0,414.8875305714,49.0268948658,25.0,56.1980440118,24.0342298292,20.0415647926,12.1149144266,33.097799512,60.0464547682
36,021,000300,5,Block Group 5; Census Tract 3; Columbia County; New York,36021000300,360210003005,360210003005,919.5509657167,120.8542406655,274.827092959,395.6813336245,41.7534597308,30.8365639869,0.0,0.0,16.4321327028,39.4570616224,10.043001930399999,267.8798856528,395.6813336245,42.1918547664,22.1587763584,122.24808806,40.148852836,31.0893117016,128.4792180429,20.5124644598,12.5401658785,14.0,30.0,0.8642654056,10.0,3.6731279738,0.5401658785,0.8642654056,0.0,0.0,1.080331757,0.0,0.0,0.0,0.9722985813,33.4321327028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.3988862859,0.0,128.4792180429,128.4792180429,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.2686966897,0.0,0.0,17.0,19.2686966897,0.0,1.5124644597999999,0.9722985813,25.0,0.0,23.8088625682,1.080331757,0.0,28.9972275009,0.4321327028,0.0,0.0,0.9722985813,1.4044312841,19.4044312841,0.0,4.8642654056,0.9722985813,8.0,0.0,9.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0203983244,42.5101991622,0.29154237839999997,0.2672471802,90.4256229462,46.336235901,0.0,10.470802584,1.000455491,13.411952261,16.353557429,10.0,0.6179283915,30.0882754845,25.0,395.6813336245,59.3236767765,11.0,14.3834380815,8.411952261,12.5002277455,25.3829825905,105.17700646,52.5590780685
36,021,000401,1,Block Group 1; Census Tract 4.01; Columbia County; New York,36021000401,360210004011,360210004011,1682.6511036082,133.9666339584,646.1099116952,780.0765456536001,88.06962025199999,32.1645569616,0.0,8.4240506328,0.0,18.3797468352,24.6689895456,634.5412310895999,780.0765456536001,94.56445992479999,67.8397212504,191.1846689784,185.017421592,71.2659697984,147.0379746816,33.6962025312,0.0,0.0,0.0,9.9556962024,18.3797468352,3.0632911392,0.0,8.4240506328,0.0,0.0,26.803797468,0.0,0.0,6.1265822784,2.2974683544,6.8924050632,31.398734176799998,0.0,0.0,0.0,0.0,0.0,0.0,120.23417721359999,0.0,147.0379746816,147.0379746816,0.0,3.0632911392,0.0,0.0,0.0,0.0,3.0632911392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4240506328,8.4240506328,0.0,9.9556962024,3.0632911392,0.0,0.0,26.803797468,15.316455696,0.0,49.778481012,21.4430379744,0.0,11.487341772,0.0,0.0,43.6518987336,9.1898734176,0.0,0.0,6.1265822784,0.0,0.0,0.0,0.0,11.487341772,16.0822784808,16.0822784808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.316455696,15.316455696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8616188024,0.0,2.7571801568,0.0,118.5587467424,48.939947783200004,0.0,34.1894013748,27.909715408000004,33.4916584896,15.3503434744,13.257114818800002,13.257114818800002,18.8390579004,40.4690873416,780.0765456536001,115.8253189432,44.6555446528,75.3562316016,58.6104023568,35.5848871452,69.77428852,51.632973504800006,131.87340530280002
36,021,000401,2,Block Group 2; Census Tract 4.01; Columbia County; New York,36021000401,360210004012,360210004012,815.3488963917999,58.033366041600004,279.89008830480003,337.9234543464,26.930379748,9.835443038400001,0.0,2.5759493672000002,0.0,5.6202531648,11.331010454400001,291.4587689104,337.9234543464,43.4355400752,31.160278749600003,87.8153310216,84.98257840800001,32.7340302016,44.9620253184,10.303797468800001,0.0,0.0,0.0,3.0443037976,5.6202531648,0.9367088608,0.0,2.5759493672000002,0.0,0.0,8.196202532000001,0.0,0.0,1.8734177216,0.7025316456,2.1075949368,9.6012658232,0.0,0.0,0.0,0.0,0.0,0.0,36.7658227864,0.0,44.9620253184,44.9620253184,0.0,0.9367088608,0.0,0.0,0.0,0.0,0.9367088608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5759493672000002,2.5759493672000002,0.0,3.0443037976,0.9367088608,0.0,0.0,8.196202532000001,4.683544304,0.0,15.221518988000001,6.556962025600001,0.0,3.5126582280000003,0.0,0.0,13.3481012664,2.8101265824,0.0,0.0,1.8734177216,0.0,0.0,0.0,0.0,3.5126582280000003,4.917721519200001,4.917721519200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.683544304,4.683544304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.138381197599998,0.0,1.2428198432,0.0,53.441253257599996,22.0600522168,0.0,14.8105986252,12.090284592,14.508341510400001,6.6496565256,5.7428851812,5.7428851812,8.1609420996,17.530912658400002,337.9234543464,50.1746810568,19.3444553472,32.6437683984,25.389597643200002,15.4151128548,30.22571148,22.3670264952,57.1265946972
36,021,000402,1,Block Group 1; Census Tract 4.02; Columbia County; New York,36021000402,360210004021,360210004021,1866.1039317335,83.0748286412,581.4111794508,664.486008092,11.8952120925,33.701047026299996,5.62713e-05,0.0,36.6730915713,0.0008815837,5.080147059700001,582.3941176776,664.486008092,84.059803926,105.8441176508,100.0321078481,229.1882353064,58.1897058866,82.27028854509999,0.0004501704,0.00028135650000000003,0.0007690411,36.6727914577,12.8853871658,0.0003376278,0.000937855,3.75142e-05,20.814365620599997,11.89380531,0.0,0.000375142,0.0,0.0,5.62713e-05,0.0,5.62713e-05,0.0,0.0001312997,0.0001125426,0.0002438423,5.62713e-05,0.0,9.37855e-05,82.26991340309999,0.0,82.27028854509999,82.27028854509999,0.0,12.8850870522,0.0,0.0,0.0,0.0,12.8850870522,0.0,0.0002438423,0.0,11.8939178526,3.75142e-05,0.0001688139,0.0,0.0,0.00041265620000000003,11.8947806792,0.0,0.0002625994,0.0,0.0,0.0,0.0019882526,0.0002438423,0.0001312997,0.000750284,5.62713e-05,5.62713e-05,5.62713e-05,0.0,20.814478163199997,20.814815790999997,5.62713e-05,0.0010128834,0.0001688139,0.0006940127000000001,0.0,0.0,0.0,0.0001688139,5.62713e-05,0.00028135650000000003,0.0,0.0,0.0,0.0,0.0002438423,0.0,0.0,0.0,0.0,0.0,7.50284e-05,0.0,36.6726226438,36.6726226438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9099476456,17.014044340300003,3.5083300000000003e-05,4.51071e-05,0.0002606188,173.79287344500003,113.86854064990001,0.0,15.9598170928,37.9453340582,0.1082865399,0.0002818646,27.1244197143,45.8842295046,41.8942273676,12.967388615299999,664.486008092,51.0763070719,127.904835805,36.9828043217,24.9896923417,0.000212728,107.72811123780001,57.9591017746,75.96095805399999
36,021,000402,2,Block Group 2; Census Tract 4.02; Columbia County; New York,36021000402,360210004022,360210004022,1000.2537313268,96.7172011657,299.12536443,395.8425655957,60.0,0.0,0.0,0.0,0.0,37.0,20.9124999993,298.74999999,395.8425655957,43.8166666652,0.0,42.8208333319,125.4749999958,65.7249999978,97.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,97.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9508196728,0.0,0.0,0.0,56.844262297200004,38.8934426244,0.0,0.0,13.9591836734,36.8921282797,0.0,65.8075801746,0.0,0.0,0.0,395.8425655957,69.795918367,77.7725947518,25.9241982506,17.9475218658,0.0,0.0,35.8950437316,51.8483965012
36,021,000402,3,Block Group 3; Census Tract 4.02; Columbia County; New York,36021000402,360210004023,360210004023,1681.5433090222002,133.8582248619,432.1722846417,566.0305095036,47.93412922500001,65.9845817164,1.9131173814000002,0.0,18.1831958539,29.9721723086,6.1992960685,393.80611926989997,566.0305095036,57.2799275088,60.6464036717,92.0735990975,117.9836841203,59.6232088031,163.98719648530002,15.304939051200002,9.565586907,26.145937545800003,7.9799031531,14.782277504900001,11.478704288400001,31.88528969,1.2754115876,7.2006044393,0.10619469000000001,0.0,12.754115876,0.0,0.0,1.9131173814000002,0.0,1.9131173814000002,0.0,4.4639405566,3.8262347628000004,8.290175319400001,1.9131173814000002,0.0,3.188528969,151.2330806093,0.0,163.98719648530002,163.98719648530002,0.0,4.5789848041,0.0,0.0,0.0,0.0,4.5789848041,0.0,8.290175319400001,0.0,3.9324294528000006,1.2754115876,5.739352144200001,0.0,0.0,14.029527463600001,33.26689596760001,0.0,8.9278811132,0.0,0.0,0.0,67.5968141428,8.290175319400001,4.4639405566,25.508231752,1.9131173814000002,1.9131173814000002,1.9131173814000002,0.0,11.026839202100001,22.5055434905,1.9131173814000002,34.4361128652,5.739352144200001,23.5951143706,0.0,0.0,0.0,5.739352144200001,1.9131173814000002,9.565586907,0.0,0.0,0.0,0.0,8.290175319400001,0.0,0.0,0.0,0.0,0.0,2.5508231752,0.0,2.2405510089000003,2.2405510089000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0900523544,49.2135359869,3.7015649167,4.7591548929,27.4973393812,162.1756642578,76.9140167257,0.0,16.7464647408,35.0742598575,40.721147149800004,27.6694974223,9.4652836425,24.1310506312,15.2458405441,17.2609645256,566.0305095036,83.65918372910001,25.3819921936,31.417275865700002,26.166351157500003,20.882639564,48.8245203411,41.9115590778,101.47247906100002
36,021,000402,4,Block Group 4; Census Tract 4.02; Columbia County; New York,36021000402,360210004024,360210004024,1347.0990279175,122.3497453312,394.2911714775,516.6409168087,27.170658682499997,37.314371257299996,1.0868263473,0.0,10.143712574799999,17.0269461077,6.8080568725,432.0497630625,516.6409168087,62.8436019,66.5094786775,101.0734597225,129.3530805775,65.46208531250001,92.7425149696,8.6946107784,5.4341317364999995,14.8532934131,4.3473053892,8.3323353293,6.5209580838,18.113772455,0.7245508982,3.9850299400999996,0.0,0.0,7.245508982,0.0,0.0,1.0868263473,0.0,1.0868263473,0.0,2.5359281436999996,2.1736526946,4.7095808383,1.0868263473,0.0,1.8113772455,85.49700598759999,0.0,92.7425149696,92.7425149696,0.0,2.5359281436999996,0.0,0.0,0.0,0.0,2.5359281436999996,0.0,4.7095808383,0.0,2.1736526946,0.7245508982,3.2604790419,0.0,0.0,7.970059880199999,18.8383233532,0.0,5.071856287399999,0.0,0.0,0.0,38.4011976046,4.7095808383,2.5359281436999996,14.491017964,1.0868263473,1.0868263473,1.0868263473,0.0,6.1586826347,12.6796407185,1.0868263473,19.5628742514,3.2604790419,13.404191616699999,0.0,0.0,0.0,3.2604790419,1.0868263473,5.4341317364999995,0.0,0.0,0.0,0.0,4.7095808383,0.0,0.0,0.0,0.0,0.0,1.4491017964,0.0,1.0868263473,1.0868263473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.821600000000004,3.2984,4.2408,24.5024,144.1872,68.324,0.0,15.2937181664,32.0212224109,37.2784380306,25.3302207131,8.6027164686,21.9847198642,13.859932088299999,15.7716468591,516.6409168087,76.468590832,22.9405772496,28.675721562,23.896434635,19.117147708,44.4473684211,38.234295416,92.7181663838
36,021,000500,1,Block Group 1; Census Tract 5; Columbia County; New York,36021000500,360210005001,360210005001,2280.0,229.0,639.0,868.0,149.0,65.0,0.0,0.0,0.0,15.0,14.0,639.0,868.0,146.0,93.0,141.0,164.0,81.0,229.0,23.0,10.0,39.0,24.0,0.0,23.0,1.0,0.0,0.0,17.0,0.0,32.0,0.0,0.0,16.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,229.0,229.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,32.0,42.0,16.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,37.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,36.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,51.0,16.0,0.0,0.0,105.0,21.0,0.0,35.0,27.0,30.0,48.0,52.0,54.0,29.0,27.0,868.0,172.0,51.0,81.0,22.0,16.0,64.0,55.0,105.0
36,021,000600,1,Block Group 1; Census Tract 6; Columbia County; New York,36021000600,360210006001,360210006001,734.0,115.0,200.0,315.0,44.0,15.0,0.0,0.0,0.0,56.0,7.0,200.0,315.0,50.0,42.0,24.0,63.0,14.0,115.0,0.0,22.0,5.0,0.0,0.0,10.0,14.0,23.0,14.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,115.0,115.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,14.0,13.0,0.0,6.0,0.0,0.0,70.0,38.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,71.0,11.0,0.0,39.0,51.0,21.0,21.0,10.0,0.0,13.0,0.0,315.0,55.0,10.0,0.0,2.0,39.0,5.0,6.0,43.0
