state_alpha,unit_desc,watershed_desc,Value,load_time,statisticcat_desc,prodn_practice_desc,group_desc,begin_code,class_desc,reference_period_desc,county_code,short_desc,congr_district_code,end_code,sector_desc,state_fips_code,week_ending,domaincat_desc,util_practice_desc,country_code,year,commodity_desc,state_ansi,asd_desc,location_desc,agg_level_desc,county_name,county_ansi,freq_desc,watershed_code,domain_desc,country_name,zip_5,region_desc,state_name,asd_code,source_desc,CV_pct,var_name,description
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12173,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12173,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,7,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12184,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12184,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,9,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12186,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12186,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12192,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12192,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12193,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12193,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,5,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12401,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12401,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,16,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12404,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12404,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12406,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12406,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12409,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12409,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,8,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12414,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12414,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12418,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12418,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12421,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12421,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12422,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12422,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12423,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12423,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12424,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12424,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12428,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12428,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12430,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12430,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12431,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12431,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12432,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12432,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12440,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12440,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12443,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12443,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,7,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12446,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12446,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12451,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12451,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12455,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12455,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12458,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12458,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12461,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12461,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,9,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12468,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12468,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12469,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12469,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12472,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12472,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,7,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12477,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12477,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12484,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12484,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12486,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12486,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12494,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12494,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,6,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12495,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12495,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12498,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12498,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12501,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12501,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12502,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12502,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,6,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12503,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12503,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,5,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12514,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12514,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12515,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12515,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,10,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12516,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12516,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12517,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12517,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12521,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12521,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12522,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12522,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12523,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12523,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,6,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12525,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12525,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,9,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12526,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12526,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12528,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12528,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,10,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12529,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12529,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12533,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12533,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,12,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12534,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12534,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12538,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12538,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,OPERATIONS,ALL PRODUCTION PRACTICES,FARMS & LAND & ASSETS,00,ALL CLASSES,YEAR,,FARM OPERATIONS - NUMBER OF OPERATIONS,,00,DEMOGRAPHICS,36,,TENURE: (PART OWNER),ALL UTILIZATION PRACTICES,9000,2017,FARM OPERATIONS,36,,12540,ZIP CODE,,,ANNUAL,00000000,TENURE,UNITED STATES,12540,,NEW YORK,,CENSUS,,number_part_owner_operators,Number part-owner farm operators
